transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
TRX-017576,2023-10-23,Interest Payment,33456.15,False,Credit Card,Completed,REF-318170,Loan interest,Financial Expenses
TRX-017577,2023-10-24,Tax Payment,2950.18,False,Check,Failed,REF-334535,Environmental tax,Taxes
TRX-017578,2023-10-24,Service Fee,3738.24,True,Direct Debit,Pending,REF-639332,Consulting service,Operating Expenses
TRX-017579,2023-10-24,Customer Payment,15716.51,True,Credit Card,Pending,REF-565053,Connection fee payment,Revenue
TRX-017580,2023-10-24,Utility Bill,80273.27,False,Credit Card,Completed,REF-242231,Gas bill,Operating Expenses
TRX-017581,2023-10-24,Tax Payment,43925.48,False,Bank Transfer,Failed,REF-185723,Property tax,Taxes
TRX-017582,2023-10-24,Tax Payment,56063.6,False,Direct Debit,Failed,REF-164279,Income tax,Taxes
TRX-017583,2023-10-24,Maintenance Cost,30801.54,False,Cash,Failed,REF-141374,Emergency repair,Maintenance
TRX-017584,2023-10-24,Utility Bill,90397.37,False,Cash,Failed,REF-337235,Internet service,Operating Expenses
TRX-017585,2023-10-25,Equipment Purchase,18975.7,False,Credit Card,Pending,REF-720617,Office equipment,Capital Expenditure
TRX-017586,2023-10-25,Equipment Purchase,55204.84,False,Direct Debit,Failed,REF-625949,Monitoring system,Capital Expenditure
TRX-017587,2023-10-25,Insurance Premium,54373.55,False,Bank Transfer,Pending,REF-146023,Equipment insurance,Insurance
TRX-017588,2023-10-25,Service Fee,15741.2,True,Cash,Pending,REF-530099,Audit service,Operating Expenses
TRX-017589,2023-10-25,Service Fee,38170.51,True,Check,Completed,REF-518635,Consulting service,Operating Expenses
TRX-017590,2023-10-25,Insurance Premium,1221.19,False,Credit Card,Completed,REF-357627,Employee insurance,Insurance
TRX-017591,2023-10-25,Customer Payment,31013.12,True,Bank Transfer,Failed,REF-866730,Deposit refund,Revenue
TRX-017592,2023-10-25,Utility Bill,64176.85,False,Cash,Completed,REF-381190,Internet service,Operating Expenses
TRX-017593,2023-10-25,Tax Payment,89446.72,False,Check,Completed,REF-345107,Property tax,Taxes
TRX-017594,2023-10-25,Utility Bill,23018.7,False,Cash,Completed,REF-596694,Phone service,Operating Expenses
TRX-017595,2023-10-26,Maintenance Cost,16767.86,False,Credit Card,Failed,REF-964458,Preventive maintenance,Maintenance
TRX-017596,2023-10-26,Interest Payment,8800.39,False,Check,Pending,REF-444594,Mortgage interest,Financial Expenses
TRX-017597,2023-10-26,Tax Payment,82382.95,False,Cash,Failed,REF-364809,Environmental tax,Taxes
TRX-017598,2023-10-26,Supplier Payment,58806.9,False,Cash,Completed,REF-507265,Maintenance materials,Operating Expenses
TRX-017599,2023-10-26,Service Fee,93099.13,True,Credit Card,Pending,REF-637648,Consulting service,Operating Expenses
TRX-017600,2023-10-26,Maintenance Cost,35740.81,False,Check,Pending,REF-900419,Preventive maintenance,Maintenance
TRX-017601,2023-10-26,Customer Payment,9173.9,True,Direct Debit,Failed,REF-401821,Late payment penalty,Revenue
TRX-017602,2023-10-26,Interest Payment,15182.63,False,Direct Debit,Completed,REF-503808,Credit line interest,Financial Expenses
TRX-017603,2023-10-26,Salary Payment,35085.02,False,Credit Card,Failed,REF-790465,Pension contribution,Labor Costs
TRX-017604,2023-10-27,Service Fee,25452.2,True,Check,Completed,REF-708499,Audit service,Operating Expenses
TRX-017605,2023-10-27,Supplier Payment,43153.2,False,Credit Card,Pending,REF-535324,Chemical supplies,Operating Expenses
TRX-017606,2023-10-27,Customer Payment,92872.04,True,Check,Pending,REF-102488,Late payment penalty,Revenue
TRX-017607,2023-10-27,Supplier Payment,57854.08,False,Direct Debit,Failed,REF-764303,Office supplies,Operating Expenses
TRX-017608,2023-10-27,Utility Bill,40918.17,False,Check,Completed,REF-674196,Gas bill,Operating Expenses
TRX-017609,2023-10-27,Utility Bill,20337.37,False,Cash,Completed,REF-474095,Phone service,Operating Expenses
TRX-017610,2023-10-27,Utility Bill,16271.04,False,Direct Debit,Completed,REF-191431,Electricity bill,Operating Expenses
TRX-017611,2023-10-27,Salary Payment,82741.01,False,Bank Transfer,Failed,REF-520834,Monthly salary payment,Labor Costs
TRX-017612,2023-10-27,Maintenance Cost,29743.72,False,Bank Transfer,Failed,REF-554465,Facility repair,Maintenance
TRX-017613,2023-10-27,Customer Payment,94897.58,True,Bank Transfer,Completed,REF-317845,Late payment penalty,Revenue
TRX-017614,2023-10-27,Salary Payment,54419.82,False,Direct Debit,Pending,REF-868616,Bonus payment,Labor Costs
TRX-017615,2023-10-28,Interest Payment,13681.27,False,Cash,Completed,REF-391042,Loan interest,Financial Expenses
TRX-017616,2023-10-28,Equipment Purchase,64225.38,False,Direct Debit,Completed,REF-426907,Office equipment,Capital Expenditure
TRX-017617,2023-10-28,Interest Payment,23496.03,False,Bank Transfer,Failed,REF-113753,Bond interest,Financial Expenses
TRX-017618,2023-10-28,Equipment Purchase,33189.46,False,Credit Card,Failed,REF-696268,Office equipment,Capital Expenditure
TRX-017619,2023-10-28,Insurance Premium,92131.41,False,Direct Debit,Pending,REF-130358,Property insurance,Insurance
TRX-017620,2023-10-28,Salary Payment,46450.02,False,Direct Debit,Completed,REF-322864,Overtime payment,Labor Costs
TRX-017621,2023-10-29,Interest Payment,58266.21,False,Direct Debit,Failed,REF-897974,Loan interest,Financial Expenses
TRX-017622,2023-10-29,Utility Bill,97376.4,False,Bank Transfer,Failed,REF-906372,Gas bill,Operating Expenses
TRX-017623,2023-10-29,Equipment Purchase,22831.73,False,Cash,Failed,REF-390461,Monitoring system,Capital Expenditure
TRX-017624,2023-10-29,Tax Payment,85913.42,False,Credit Card,Failed,REF-182156,Environmental tax,Taxes
TRX-017625,2023-10-29,Maintenance Cost,86236.0,False,Check,Completed,REF-592408,Emergency repair,Maintenance
TRX-017626,2023-10-29,Maintenance Cost,43567.4,False,Bank Transfer,Failed,REF-995235,Equipment maintenance,Maintenance
TRX-017627,2023-10-29,Utility Bill,8969.02,False,Direct Debit,Pending,REF-293705,Internet service,Operating Expenses
TRX-017628,2023-10-30,Supplier Payment,49998.49,False,Direct Debit,Pending,REF-199524,Maintenance materials,Operating Expenses
TRX-017629,2023-10-30,Salary Payment,71086.45,False,Direct Debit,Pending,REF-413964,Monthly salary payment,Labor Costs
TRX-017630,2023-10-30,Equipment Purchase,5095.16,False,Cash,Pending,REF-428556,Office equipment,Capital Expenditure
TRX-017631,2023-10-30,Maintenance Cost,50442.16,False,Credit Card,Completed,REF-529114,Emergency repair,Maintenance
TRX-017632,2023-10-30,Supplier Payment,44271.4,False,Credit Card,Pending,REF-744290,Maintenance materials,Operating Expenses
TRX-017633,2023-10-30,Maintenance Cost,26804.6,False,Cash,Pending,REF-377147,Facility repair,Maintenance
TRX-017634,2023-10-30,Insurance Premium,2834.25,False,Cash,Failed,REF-795040,Employee insurance,Insurance
TRX-017635,2023-10-30,Insurance Premium,88861.59,False,Direct Debit,Failed,REF-369612,Liability insurance,Insurance
TRX-017636,2023-10-30,Utility Bill,52520.4,False,Cash,Completed,REF-823790,Internet service,Operating Expenses
TRX-017637,2023-10-30,Tax Payment,15764.21,False,Bank Transfer,Completed,REF-242218,Income tax,Taxes
TRX-017638,2023-10-30,Salary Payment,62791.15,False,Cash,Failed,REF-327286,Overtime payment,Labor Costs
TRX-017639,2023-10-30,Interest Payment,50680.19,False,Direct Debit,Pending,REF-666502,Mortgage interest,Financial Expenses
TRX-017640,2023-10-30,Utility Bill,20271.96,False,Check,Completed,REF-341725,Internet service,Operating Expenses
TRX-017641,2023-10-31,Utility Bill,25870.5,False,Cash,Failed,REF-459051,Electricity bill,Operating Expenses
TRX-017642,2023-10-31,Utility Bill,98887.65,False,Cash,Pending,REF-654837,Phone service,Operating Expenses
TRX-017643,2023-10-31,Maintenance Cost,22726.74,False,Bank Transfer,Pending,REF-404410,Equipment maintenance,Maintenance
TRX-017644,2023-10-31,Tax Payment,59472.05,False,Cash,Failed,REF-515734,Environmental tax,Taxes
TRX-017645,2023-10-31,Tax Payment,23948.07,False,Credit Card,Pending,REF-598413,Sales tax,Taxes
TRX-017646,2023-10-31,Utility Bill,41074.66,False,Credit Card,Failed,REF-936015,Electricity bill,Operating Expenses
TRX-017647,2023-10-31,Insurance Premium,24722.7,False,Check,Pending,REF-585351,Property insurance,Insurance
TRX-017648,2023-10-31,Interest Payment,98506.28,False,Direct Debit,Failed,REF-110134,Mortgage interest,Financial Expenses
TRX-017649,2023-10-31,Maintenance Cost,46958.07,False,Cash,Completed,REF-305622,Facility repair,Maintenance
TRX-017650,2023-10-31,Utility Bill,29224.99,False,Bank Transfer,Pending,REF-749154,Electricity bill,Operating Expenses
TRX-017651,2023-10-31,Equipment Purchase,78343.2,False,Check,Pending,REF-380047,New pump installation,Capital Expenditure
TRX-017652,2023-10-31,Salary Payment,38669.33,False,Bank Transfer,Failed,REF-108208,Pension contribution,Labor Costs
TRX-017653,2023-11-01,Salary Payment,12000.4,False,Bank Transfer,Failed,REF-743385,Monthly salary payment,Labor Costs
TRX-017654,2023-11-01,Salary Payment,21376.21,False,Direct Debit,Completed,REF-166763,Monthly salary payment,Labor Costs
TRX-017655,2023-11-01,Utility Bill,8525.9,False,Cash,Failed,REF-151542,Phone service,Operating Expenses
TRX-017656,2023-11-01,Service Fee,16168.23,True,Direct Debit,Completed,REF-735904,Training service,Operating Expenses
TRX-017657,2023-11-01,Insurance Premium,19522.36,False,Bank Transfer,Failed,REF-272159,Liability insurance,Insurance
TRX-017658,2023-11-01,Interest Payment,40220.76,False,Check,Pending,REF-460747,Bond interest,Financial Expenses
TRX-017659,2023-11-01,Utility Bill,93175.93,False,Direct Debit,Failed,REF-317779,Internet service,Operating Expenses
TRX-017660,2023-11-01,Insurance Premium,47716.97,False,Cash,Pending,REF-804686,Liability insurance,Insurance
TRX-017661,2023-11-01,Service Fee,29979.3,True,Cash,Failed,REF-752919,Training service,Operating Expenses
TRX-017662,2023-11-01,Tax Payment,61475.54,False,Check,Completed,REF-219284,Sales tax,Taxes
TRX-017663,2023-11-01,Insurance Premium,87265.6,False,Check,Failed,REF-705953,Liability insurance,Insurance
TRX-017664,2023-11-01,Insurance Premium,54755.75,False,Credit Card,Failed,REF-315998,Property insurance,Insurance
TRX-017665,2023-11-01,Tax Payment,77108.88,False,Check,Failed,REF-956487,Sales tax,Taxes
TRX-017666,2023-11-01,Salary Payment,45533.8,False,Cash,Failed,REF-974567,Bonus payment,Labor Costs
TRX-017667,2023-11-02,Maintenance Cost,66550.01,False,Credit Card,Completed,REF-230257,Preventive maintenance,Maintenance
TRX-017668,2023-11-02,Tax Payment,73533.8,False,Check,Pending,REF-225921,Environmental tax,Taxes
TRX-017669,2023-11-02,Tax Payment,87831.54,False,Bank Transfer,Pending,REF-993118,Property tax,Taxes
TRX-017670,2023-11-02,Insurance Premium,78637.65,False,Bank Transfer,Completed,REF-718644,Property insurance,Insurance
TRX-017671,2023-11-02,Supplier Payment,9760.16,False,Cash,Completed,REF-995510,Maintenance materials,Operating Expenses
TRX-017672,2023-11-02,Salary Payment,3669.93,False,Cash,Pending,REF-679955,Overtime payment,Labor Costs
TRX-017673,2023-11-02,Supplier Payment,6704.24,False,Bank Transfer,Completed,REF-987490,Office supplies,Operating Expenses
TRX-017674,2023-11-02,Equipment Purchase,67172.32,False,Direct Debit,Completed,REF-619489,Office equipment,Capital Expenditure
TRX-017675,2023-11-02,Utility Bill,25022.98,False,Cash,Failed,REF-626838,Phone service,Operating Expenses
TRX-017676,2023-11-02,Customer Payment,10030.19,True,Cash,Failed,REF-513770,Monthly water bill payment,Revenue
TRX-017677,2023-11-02,Maintenance Cost,59020.28,False,Credit Card,Failed,REF-918433,Facility repair,Maintenance
TRX-017678,2023-11-02,Customer Payment,17605.71,True,Credit Card,Completed,REF-482392,Late payment penalty,Revenue
TRX-017679,2023-11-02,Tax Payment,28364.1,False,Bank Transfer,Completed,REF-616996,Income tax,Taxes
TRX-017680,2023-11-02,Interest Payment,70975.76,False,Direct Debit,Failed,REF-358318,Loan interest,Financial Expenses
TRX-017681,2023-11-03,Supplier Payment,68366.77,False,Credit Card,Pending,REF-945093,Office supplies,Operating Expenses
TRX-017682,2023-11-03,Utility Bill,36533.72,False,Bank Transfer,Pending,REF-595794,Electricity bill,Operating Expenses
TRX-017683,2023-11-03,Utility Bill,81173.14,False,Cash,Pending,REF-338649,Internet service,Operating Expenses
TRX-017684,2023-11-03,Utility Bill,72713.09,False,Bank Transfer,Failed,REF-879280,Internet service,Operating Expenses
TRX-017685,2023-11-03,Supplier Payment,44356.35,False,Credit Card,Pending,REF-134606,Office supplies,Operating Expenses
TRX-017686,2023-11-03,Salary Payment,68420.42,False,Cash,Failed,REF-313408,Pension contribution,Labor Costs
TRX-017687,2023-11-04,Equipment Purchase,94498.06,False,Check,Completed,REF-980702,Safety equipment,Capital Expenditure
TRX-017688,2023-11-04,Interest Payment,48640.85,False,Direct Debit,Failed,REF-360054,Bond interest,Financial Expenses
TRX-017689,2023-11-04,Customer Payment,88304.09,True,Cash,Completed,REF-669419,Late payment penalty,Revenue
TRX-017690,2023-11-04,Tax Payment,10517.77,False,Cash,Pending,REF-533408,Sales tax,Taxes
TRX-017691,2023-11-04,Maintenance Cost,54777.26,False,Direct Debit,Completed,REF-315214,Emergency repair,Maintenance
TRX-017692,2023-11-04,Service Fee,65437.64,True,Check,Failed,REF-299703,Audit service,Operating Expenses
TRX-017693,2023-11-04,Salary Payment,56074.78,False,Cash,Completed,REF-876340,Monthly salary payment,Labor Costs
TRX-017694,2023-11-04,Supplier Payment,48371.87,False,Bank Transfer,Pending,REF-272013,Equipment parts purchase,Operating Expenses
TRX-017695,2023-11-04,Salary Payment,33000.79,False,Direct Debit,Failed,REF-875256,Overtime payment,Labor Costs
TRX-017696,2023-11-04,Salary Payment,7169.28,False,Credit Card,Pending,REF-253597,Overtime payment,Labor Costs
TRX-017697,2023-11-04,Interest Payment,38453.06,False,Direct Debit,Failed,REF-736530,Mortgage interest,Financial Expenses
TRX-017698,2023-11-04,Customer Payment,32112.9,True,Credit Card,Completed,REF-167702,Late payment penalty,Revenue
TRX-017699,2023-11-04,Interest Payment,1927.33,False,Credit Card,Completed,REF-750392,Credit line interest,Financial Expenses
TRX-017700,2023-11-05,Interest Payment,66822.97,False,Direct Debit,Failed,REF-220148,Credit line interest,Financial Expenses
TRX-017701,2023-11-05,Service Fee,21387.5,True,Cash,Failed,REF-200449,Audit service,Operating Expenses
TRX-017702,2023-11-05,Insurance Premium,6798.45,False,Bank Transfer,Completed,REF-159480,Equipment insurance,Insurance
TRX-017703,2023-11-05,Maintenance Cost,95542.25,False,Check,Pending,REF-524728,Facility repair,Maintenance
TRX-017704,2023-11-05,Supplier Payment,47035.7,False,Credit Card,Failed,REF-735864,Office supplies,Operating Expenses
TRX-017705,2023-11-05,Service Fee,87736.2,True,Direct Debit,Failed,REF-694964,Training service,Operating Expenses
TRX-017706,2023-11-05,Service Fee,30458.98,True,Check,Failed,REF-161686,Maintenance service,Operating Expenses
TRX-017707,2023-11-05,Equipment Purchase,68786.8,False,Credit Card,Completed,REF-575716,Monitoring system,Capital Expenditure
TRX-017708,2023-11-05,Tax Payment,75869.8,False,Direct Debit,Completed,REF-212003,Property tax,Taxes
TRX-017709,2023-11-05,Utility Bill,23943.84,False,Credit Card,Failed,REF-688232,Electricity bill,Operating Expenses
TRX-017710,2023-11-06,Supplier Payment,15356.85,False,Direct Debit,Completed,REF-599277,Office supplies,Operating Expenses
TRX-017711,2023-11-06,Equipment Purchase,14750.51,False,Bank Transfer,Pending,REF-427611,New pump installation,Capital Expenditure
TRX-017712,2023-11-06,Service Fee,21526.47,True,Cash,Pending,REF-100006,Audit service,Operating Expenses
TRX-017713,2023-11-06,Interest Payment,79730.82,False,Credit Card,Completed,REF-473480,Mortgage interest,Financial Expenses
TRX-017714,2023-11-06,Supplier Payment,18774.83,False,Credit Card,Completed,REF-138773,Office supplies,Operating Expenses
TRX-017715,2023-11-06,Service Fee,18454.06,True,Check,Completed,REF-613570,Training service,Operating Expenses
TRX-017716,2023-11-06,Service Fee,32356.5,True,Bank Transfer,Failed,REF-723850,Audit service,Operating Expenses
TRX-017717,2023-11-06,Interest Payment,26207.0,False,Bank Transfer,Pending,REF-443372,Bond interest,Financial Expenses
TRX-017718,2023-11-07,Maintenance Cost,27774.33,False,Direct Debit,Failed,REF-734676,Preventive maintenance,Maintenance
TRX-017719,2023-11-07,Customer Payment,71568.12,True,Check,Pending,REF-165741,Monthly water bill payment,Revenue
TRX-017720,2023-11-07,Interest Payment,92823.0,False,Cash,Completed,REF-977282,Mortgage interest,Financial Expenses
TRX-017721,2023-11-07,Customer Payment,45921.31,True,Cash,Pending,REF-511855,Connection fee payment,Revenue
TRX-017722,2023-11-07,Salary Payment,18717.04,False,Credit Card,Pending,REF-301076,Overtime payment,Labor Costs
TRX-017723,2023-11-07,Utility Bill,79943.84,False,Check,Completed,REF-401716,Gas bill,Operating Expenses
TRX-017724,2023-11-07,Equipment Purchase,73850.43,False,Check,Pending,REF-825880,Monitoring system,Capital Expenditure
TRX-017725,2023-11-07,Customer Payment,18429.02,True,Cash,Failed,REF-517790,Connection fee payment,Revenue
TRX-017726,2023-11-07,Utility Bill,13797.28,False,Bank Transfer,Pending,REF-673568,Gas bill,Operating Expenses
TRX-017727,2023-11-07,Service Fee,95860.2,True,Cash,Failed,REF-876714,Training service,Operating Expenses
TRX-017728,2023-11-08,Tax Payment,77202.35,False,Direct Debit,Failed,REF-956777,Sales tax,Taxes
TRX-017729,2023-11-08,Salary Payment,92478.29,False,Bank Transfer,Failed,REF-857403,Overtime payment,Labor Costs
TRX-017730,2023-11-08,Tax Payment,42246.44,False,Bank Transfer,Pending,REF-147385,Income tax,Taxes
TRX-017731,2023-11-08,Supplier Payment,81522.48,False,Direct Debit,Pending,REF-767492,Chemical supplies,Operating Expenses
TRX-017732,2023-11-08,Maintenance Cost,80206.0,False,Check,Failed,REF-722527,Equipment maintenance,Maintenance
